Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Category,tkd
chembl1173655,afatinib,4.0,485.95,0.0,4.39,bdbm50322823,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',5.0,nm,8.3,,548606.0,uo_0000065,17.08,0.33,3.91,9.37,0.0,chembl5731383,ssay of inhibitory activity on wild type egfr and mutant egfr kinase: all reagents used in the following zâ€²-lyte assay were purchased from invitrogen.the inhibitory activity on t790m/l858r double mutant egfr kinase (invitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl2437471,,,428.45,0.0,3.36,3z,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,ic50,'=',13.0,nm,7.89,,,uo_0000065,18.41,0.34,4.53,7.1,0.0,chembl2439334,inhibition of egfr t790m/l858r double mutant (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4060039,,,534.66,2.0,6.26,6b,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',1102.0,nm,5.96,,,uo_0000065,11.14,0.2,-0.3,6.97,0.0,chembl4009510,inhibition of egfr l858r/t790m double mutant in human nci-h1975 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5750713,,,490.54,0.0,4.62,bdbm397216,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCN4CCCC4=O)c3)ncc2F)c1,ic50,'<',10.0,nm,,,794041.0,uo_0000065,,,,,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl6056083,,,358.45,1.0,5.42,bdbm397361,CC(C)=CC(=O)c1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,ic50,'=',5500.0,nm,5.26,,794111.0,uo_0000065,14.67,0.27,-0.16,7.86,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5429210,,,400.44,0.0,4.09,15,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)c1,ic50,'=',38.0,nm,7.42,,,uo_0000065,18.53,0.34,3.33,7.4,0.0,chembl5382278,inhibition of gst-tagged recombinant egfr (g696 to g1022 residues) l858r/t790m double mutant (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl2029436,,,590.69,2.0,5.38,2q,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,ic50,'=',0.98,nm,9.01,,,uo_0000065,15.25,0.28,3.63,8.49,0.0,chembl2033655,inhibition of egfr l858r/t790m mutant after 1.5 hr by fret assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5844933,,,443.43,0.0,4.79,bdbm397358,C=CC(=O)NCc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2C(F)(F)F)c1,ic50,'=',5500.0,nm,5.26,,794105.0,uo_0000065,11.86,0.22,0.47,5.97,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4473365,,,602.16,1.0,4.93,7c,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,ec50,'=',6.0,nm,8.22,,,uo_0000065,13.65,0.27,3.29,6.38,0.0,chembl4382307,inhibition of egfr t790m/l858r double mutant (unknown origin) transfected in mouse baf3 cells assessed as reduction in cell viability after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,baf3,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4533337,,,478.57,1.0,5.81,1,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,ic50,'=',31.0,nm,7.51,,,uo_0000065,15.69,0.28,1.7,15.77,0.0,chembl4410887,inhibition of human n-terminal gst-tagged egfr double t790m/l858r mutant (696 to 1022 residues) expressed in sf21 insect cells by htrf assay,b,bao_0000219,cell-based format,homo sapiens,,,sf21,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5197154,,,534.69,2.0,6.16,17,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,ic50,'=',1.2,nm,8.92,,,uo_0000065,16.68,0.31,2.76,13.27,0.0,chembl5147203,inhibition of his-gst tagged human egfr l858r/t790m double mutant expressed in insect cells incubated for 30 mins in presence of atp by htrf kinase assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3892960,,,456.47,1.0,5.01,32i,C=CC(=O)NC1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,ic50,'=',6810.0,nm,5.17,,,uo_0000065,11.32,0.21,0.16,6.8,0.0,chembl3860367,inhibition of n-terminal 6x-his-tagged human recombinant egfr (696 to 1022 residues) l858r/t790m mutant expressed in sf9 cells pre-incubated for 90 mins followed by 1 mm atp addition by htrf assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3947802,,,460.41,1.0,5.17,bdbm202377,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,ic50,'=',5.5,nm,8.26,,544644.0,uo_0000065,17.94,0.34,3.09,8.73,1.0,chembl5731340,omnia assay protocol for potency assessment against egfr (wt) and egfr (t790m/l858r) active enzymes: the mechanics of the assay platform are best described by the vendor (invitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3786812,,,469.93,0.0,2.61,23,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,ic50,'=',16.0,nm,7.8,,,uo_0000065,16.59,0.32,5.19,7.07,0.0,chembl3790961,inhibition of egfr l858r/t790m double mutant autophosphorylation in human nci-h1975 cells after 2 hrs by sandwich elisa,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3086103,,,606.65,1.0,4.72,2t,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,ic50,'=',55.5,nm,7.26,,,uo_0000065,11.96,0.23,2.54,8.23,0.0,chembl3088813,inhibition of egfr l858r/t790m double mutant (unknown origin) after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4079393,,,512.64,2.0,5.63,18,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SCCNC(=O)CC)nc3-c3ccccc3)ccn2)c1,ic50,'=',2.5,nm,8.6,,,uo_0000065,16.78,0.32,2.97,7.69,0.0,chembl4013157,inhibition of human n-terminal gst-fused egfr t790m/l858r double mutant (669 to 1210 residues) expressed in baculovirus using tk-substrate-biotin preincubated for 30 mins followed by substrate addition measured after 20 mins by htfr assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5172587,,,481.58,0.0,3.16,17,CC(C)c1ncc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,ic50,'=',13.0,nm,7.89,,,uo_0000065,16.38,0.31,4.73,7.13,0.0,chembl5141217,inhibition of egf stimulated egfr l858r/t790m double mutant phosphorylation in human nci-h1975 cells preincubated for 4 to 5 hrs followed by egf stimulation for 10 mins by alphalisa method,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3740577,,,410.84,0.0,4.58,14a,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,ic50,'=',860.0,nm,6.07,,,uo_0000065,14.76,0.29,1.49,6.64,0.0,chembl3743364,inhibition of human recombinant egfr t790m/l858r double mutant preincubated for 10 mins followed by fam-labeled peptide/atp addition measured after 1 hr by mobility shift assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3944027,,,456.89,0.0,4.82,bdbm202375,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,ic50,'=',5.5,nm,8.26,,544640.0,uo_0000065,18.08,0.35,3.44,7.95,1.0,chembl5731340,omnia assay protocol for potency assessment against egfr (wt) and egfr (t790m/l858r) active enzymes: the mechanics of the assay platform are best described by the vendor (invitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4227201,,,515.62,1.0,3.98,23a,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',2.7,nm,8.57,,,uo_0000065,16.62,0.31,4.59,7.62,0.0,chembl4221420,inhibition of recombinant human gst-tagged egfr l858r/t790m double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using fam-labelled peptide as substrate pretreated for 10 mins followed by substrate addition measured after 1 hr by mobility shift assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3947759,,,475.94,1.0,5.02,6a,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,ic50,'=',106.0,nm,6.97,,,uo_0000065,14.65,0.28,1.95,6.58,0.0,chembl3861200,inhibition of human recombinant n-terminal gst-tagged egfr t790m/l858r double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected sf9 insect cells by adp-glo luminescence assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4460981,,,663.94,2.0,9.91,19,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,ic50,'>',20000.0,nm,,,,uo_0000065,,,,,0.0,chembl4417017,inhibition of c-terminal his-tagged/ n-terminal gst-tagged recombinant human egfr l858r/t790m double mutant (668 to 1210 residues) expressed in a baculovirus infected sf9 cell expression system using poly-ey as substrate incubated for 30 mins by adp-glo kinase assay,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4069229,,,455.44,0.0,4.69,45e,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C(F)(F)F)c23)c1,ic50,'=',1880.0,nm,5.73,,,uo_0000065,12.57,0.24,1.04,5.37,0.0,chembl4052480,inhibition of recombinant human gst-tagged egfr l858r/t790m double mutant cytoplasmic domain expressed in baculovirus expression system preincubated for 20 mins followed by addition of [33p]-atp measured after 2 hrs by filter-binding method,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5281903,,,418.5,0.0,3.46,49,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,ic50,'=',208.9,nm,6.68,,,uo_0000065,15.96,0.29,3.22,9.72,0.0,chembl5230901,inhibition of human egfr l858r/t790m mutant using 5-fam-eeplywsfpakkkconh2 as substrate incubated for 30 mins in presence of atp,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4103757,,,527.67,2.0,5.17,6g,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(N(C)C)c4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',1321.0,nm,5.88,,,uo_0000065,11.14,0.21,0.71,6.62,0.0,chembl4009510,inhibition of egfr l858r/t790m double mutant in human nci-h1975 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl321494,,,376.46,1.0,5.74,24,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,ic50,'=',130.0,nm,6.89,,,uo_0000065,18.29,0.35,1.15,12.85,1.0,chembl5215210,inhibition of egfr l858r/t790m mutant (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4229266,,,503.56,1.0,4.48,21,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,ic50,'=',101.0,nm,7.0,,,uo_0000065,13.89,0.26,2.52,5.08,0.0,chembl4222199,inhibition of recombinant human gst-tagged egfr l858r/t790m mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using tyrosine04 peptide as substrate after 60 mins in presence of atp by z-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl1173655,afatinib,4.0,485.95,0.0,4.39,12; bibw-2992,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',10.0,nm,8.0,,,uo_0000065,16.46,0.32,3.61,9.03,1.0,chembl4342868,inhibition of human recombinant gst-tagged egfr l858r/t790m mutant using pey as substrate incubated for 30 mins by elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5177023,,,681.81,2.0,6.2,57,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,ic50,'=',8.0,nm,8.1,,,uo_0000065,11.88,0.23,1.9,8.01,0.0,chembl5120452,inhibition of egfr l858r/t790m mutant expressed in human nci-h1975 cells,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,3; azd9291,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',8.0,nm,8.1,,,uo_0000065,16.21,0.3,3.59,9.25,1.0,chembl4315819,inhibition of egfr t790m/l858r double mutant (unknown origin) using biotin as substrate in presence of atp by mobility shift assay based elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4067855,,,536.85,2.0,8.22,10h,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)ncc2Cl)c1,ic50,'=',11.3,nm,7.95,,,uo_0000065,14.8,0.3,-0.27,10.07,0.0,chembl4025984,inhibition of recombinant human egfr t790m/l858r double mutant (695 to end residues) using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4441392,,,290.32,0.0,2.16,14a,Cc1cc(=O)n2nc(SCc3ccc(F)cc3)nc2[nH]1,ic50,'=',56.0,nm,7.25,,,uo_0000065,24.98,0.5,5.09,11.5,0.0,chembl4341977,inhibition of human recombinant gst-tagged egfr l858r/t790m mutant expressed in baculovirus expression system reduction in phosphorylation using tyrosine 4 peptide as substrate after 60 mins fret based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4558227,,,555.6,1.0,4.48,7f,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',5.0,nm,8.3,,,uo_0000065,14.94,0.29,3.82,7.43,0.0,chembl4382300,inhibition of gst-tagged human egfr t790m/l858r double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using poly g:t (4:1) as substrate after 30 mins by z-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5406494,,,443.51,0.0,4.15,33,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N(C)C)cc3)oc3ncnc(NCCO)c23)c1,ic50,'=',14.0,nm,7.85,,,uo_0000065,17.71,0.33,3.7,7.59,0.0,chembl5382278,inhibition of gst-tagged recombinant egfr (g696 to g1022 residues) l858r/t790m double mutant (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3699583,,,538.99,1.0,3.44,bdbm149403,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2Cl)c1,ic50,'=',5.5,nm,8.26,,827072.0,uo_0000065,15.32,0.3,4.82,6.4,1.0,chembl5734421,omnia assay protocol for potency assessment against egfr (wt) and egfr (t790m/l858r) active enzymes: briefly,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3739812,,,410.84,0.0,4.58,14b,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,ic50,'=',1510.0,nm,5.82,,,uo_0000065,14.17,0.27,1.24,6.38,0.0,chembl3743364,inhibition of human recombinant egfr t790m/l858r double mutant preincubated for 10 mins followed by fam-labeled peptide/atp addition measured after 1 hr by mobility shift assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5273197,,,531.61,2.0,6.81,h9,C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1c(OCCCF)cc2F,ic50,'=',13.2,nm,7.88,,,uo_0000065,14.82,0.28,1.07,10.9,0.0,chembl5224781,inhibition of egfr l858r/t790m double mutant (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5928141,,,450.47,0.0,3.76,bdbm397368,C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCC(C)(C)O)nc3)ncc2F)c1,ic50,'=',55.0,nm,7.26,,794127.0,uo_0000065,16.12,0.3,3.5,5.33,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl1229592,,,494.98,0.0,4.55,wz4002,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,ic50,'=',23.0,nm,7.64,,,uo_0000065,15.43,0.3,3.09,8.32,0.0,chembl2427158,inhibition of egfr l858r/t790m double mutant phosphorylation in human nci-h1975 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5974113,,,398.44,0.0,2.91,bdbm397365,C=CC(=O)Nc1cccc(Nc2nc(NC3CCCN(C(C)=O)C3)ncc2F)c1,ic50,'>',10000.0,nm,,,794117.0,uo_0000065,,,,,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4555707,,,545.6,1.0,3.32,9g,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,ic50,'=',32.61,nm,7.49,,,uo_0000065,13.72,0.26,4.17,4.66,0.0,chembl4384381,inhibition of human n-terminal gst-tagged egfr t790m/l858r double mutant (695 to end residues) expressed in baculovirus infected sf9 insect cells using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5759845,,,485.54,0.0,4.04,bdbm397197,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)c1,ic50,'=',55.0,nm,7.26,,794017.0,uo_0000065,14.95,0.29,3.22,5.94,0.0,chembl5733991,omnia assay: egfr (wt) and egfr (t790m/l858r): the omnia assay protocol for potency assessment against egfr is performed as described in example 251 above except that the egfr-wt- and egfr t790m/l858r-modified optimized reagent conditions are:[egfr-wt]=5 nm,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3092306,,,488.95,0.0,4.02,8d,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',2077.0,nm,5.68,,,uo_0000065,11.62,0.23,1.66,5.65,0.0,chembl3095055,inhibition of egfr t790m/l858m double mutant (unknown origin) expressed in baculovirus expression system using poly (glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3233777,,,405.89,0.0,4.28,9g,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,ic50,'=',324.0,nm,6.49,,,uo_0000065,15.99,0.33,2.21,9.25,0.0,chembl3238948,inhibition of egfr t790m/l858r double mutant (unknown origin) expressed in baculovirus expression system using poly(glu:tyr)4:1 substrate after 60 mins by elisa,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl5809639,,,494.58,0.0,3.42,bdbm414550,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cnn(C)c3)n2)c(OC)cc1N1CCC(N(C)C)CC1,ic50,'=',102.0,nm,6.99,,827554.0,uo_0000065,14.14,0.27,3.57,6.96,0.0,chembl5734430,wild type egfr and mutant egfr kinase inhibition test: the inhibitory effects of compounds to be tested on double mutant egfr kinase (egfr t790m/l858r kinase) (invitrogen,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4088200,,,560.09,2.0,7.59,14,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl3999847,inhibition of recombinant human gst-tagged egfr l858r/t790m double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system by z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4454948,,,547.95,2.0,5.65,5j,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2cccc(F)c2)nn1,ic50,'=',4.0,nm,8.4,,,uo_0000065,15.33,0.29,2.75,7.86,0.0,chembl4373060,inhibition of human n-terminal gst-tagged egfr t790m/l858r double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3806005,,,371.37,0.0,3.31,c3,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2,ic50,'>',1000.0,nm,,,,uo_0000065,,,,,0.0,chembl3807187,inhibition of egfr t790m/l858r double mutant (unknown origin) autophosphorylation preincubated for 30 mins followed by atp addition measured after 1 hr by kinase-glo luminescence assay,b,bao_0000224,protein format,homo sapiens,,,,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3699589,,,572.54,1.0,3.81,bdbm149411,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1,ic50,'=',20.0,nm,7.7,,1080130.0,uo_0000065,13.45,0.26,3.89,5.96,1.0,chembl5737211,omnia assay protocol for potency assessment against egfr (wt) and egfr (t790m/l858r) active enzymes: briefly,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl4563683,,,543.99,2.0,5.82,5f,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(C)cc2)nn1,ic50,'=',15.0,nm,7.82,,,uo_0000065,14.38,0.27,2.0,7.32,0.0,chembl4373060,inhibition of human n-terminal gst-tagged egfr t790m/l858r double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,l858r/t790m double
chembl3814620,,,520.6,1.0,3.71,20,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccncc32)c1,ec50,'=',150.0,nm,6.82,,,uo_0000065,13.11,0.24,3.11,5.14,0.0,chembl3817137,inhibition of egfr t790m/l858r double mutant autophosphorylation in human nci-h1975 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,p00533,l858r,,,,,,,,,,,,,,,1.0,l858r/t790m double
